link_index,pokemon1_name,pokemon2_name,pokemon1_move,pokemon2_move,pokemon1_move_weight,pokemon2_move_weight,edge_weight,pokemon1_move_TTK,pokemon2_move_TTK,edge_TTK
239,exeggutor,nidorino,future-sight,sludge-bomb,1.8159695817490495,0.552870090634441,1.2630994911146085,1,2.0,1
240,exeggutor,nidoking,future-sight,megahorn,1.2356435643564359,1.0066465256797583,0.22899703867667753,1,1.0,0
241,exeggutor,clefairy,sludge-bomb,signal-beam,0.9395017793594306,0.6525679758308157,0.28693380352861486,2,2.0,0
242,exeggutor,vulpix,earthquake,overheat,1.5207373271889402,0.5873111782477342,0.933426148941206,1,2.0,1
243,exeggutor,jigglypuff,sludge-bomb,last-resort,1.3638814016172507,0.3293051359516616,1.034576265665589,1,4.0,3
244,exeggutor,wigglytuff,sludge-bomb,flamethrower,0.7600950118764845,0.513595166163142,0.2464998457133425,2,2.0,0
245,exeggutor,zubat,future-sight,leech-life,2.7149321266968327,0.7794561933534743,1.9354759333433584,1,2.0,1
246,exeggutor,golbat,future-sight,leech-life,1.28659793814433,1.1782477341389728,0.10835020400535722,1,1.0,0
247,exeggutor,oddish,future-sight,sludge-bomb,1.8181818181818181,0.6978851963746223,1.1202966218071957,1,2.0,1
248,exeggutor,gloom,future-sight,pollen-puff,1.4344827586206899,1.027190332326284,0.40729242629440576,1,1.0,0
249,exeggutor,venonat,future-sight,leech-life,1.8298850574712644,1.3323262839879153,0.4975587734833491,1,1.0,0
250,exeggutor,diglett,wood-hammer,foul-play,4.138695652173912,0.3504531722054381,3.788242479968474,1,3.0,2
251,exeggutor,dugtrio,giga-drain,foul-play,2.2180094786729856,0.5619335347432024,1.6560759439297832,1,2.0,1
252,exeggutor,meowth,giga-drain,u-turn,1.5950226244343892,0.4471299093655589,1.1478927150688303,1,3.0,2
253,exeggutor,persian,giga-drain,u-turn,0.9132841328413284,0.6283987915407855,0.2848853413005429,2,2.0,0
254,exeggutor,psyduck,giga-drain,signal-beam,2.5020746887966805,0.7009063444108762,1.8011683443858044,1,2.0,1
255,exeggutor,golduck,giga-drain,signal-beam,1.3903654485049834,0.9425981873111783,0.44776726119380517,1,2.0,1
256,exeggutor,mankey,future-sight,u-turn,2.497737556561086,0.6888217522658611,1.808915804295225,1,2.0,1
257,exeggutor,primeape,future-sight,u-turn,1.4612546125461254,0.8700906344410876,0.5911639781050378,1,2.0,1
258,exeggutor,growlithe,earthquake,burn-up,1.2111553784860558,0.9516616314199395,0.2594937470661163,1,2.0,1
259,exeggutor,poliwag,giga-drain,ice-beam,3.1968325791855206,0.29607250755287007,2.9007600716326505,1,4.0,3
260,exeggutor,poliwhirl,giga-drain,ice-beam,2.225092250922509,0.34441087613293053,1.8806813747895785,1,3.0,2
261,exeggutor,poliwrath,giga-drain,darkest-lariat,1.191588785046729,0.48338368580060426,0.7082050992461248,1,3.0,2
262,exeggutor,abra,wood-hammer,signal-beam,2.2732984293193716,1.027190332326284,1.2461080969930876,1,1.0,0
263,exeggutor,kadabra,wood-hammer,signal-beam,1.3526244343891403,1.148036253776435,0.20458818061270523,1,1.0,0
264,exeggutor,machop,future-sight,poison-jab,2.331672597864769,0.39274924471299094,1.938923353151778,1,3.0,2
265,exeggutor,machoke,future-sight,poison-jab,1.4830564784053157,0.47129909365558914,1.0117573847497265,1,3.0,2
266,exeggutor,machamp,future-sight,darkest-lariat,1.0542056074766357,0.6283987915407855,0.42580681593585024,1,2.0,1
267,exeggutor,bellsprout,future-sight,leech-life,3.00746887966805,1.1238670694864048,1.8836018101816454,1,1.0,0
268,exeggutor,weepinbell,future-sight,leech-life,2.03690036900369,1.3051359516616314,0.7317644173420585,1,1.0,0
269,exeggutor,tentacool,psycho-cut,sludge-wave,1.7239819004524888,0.5438066465256798,1.180175253926809,1,2.0,1
270,exeggutor,tentacruel,future-sight,sludge-wave,0.8451827242524917,0.7794561933534743,0.06572653089901748,2,2.0,0
271,exeggutor,geodude,giga-drain,fire-punch,7.6968325791855206,0.3685800604229607,7.32825251876256,1,3.0,2
272,exeggutor,graveler,giga-drain,fire-punch,5.199203187250996,0.42900302114803623,4.77020016610296,1,3.0,2
273,exeggutor,golem,grass-knot,steamroller,3.488372093023256,0.9063444108761329,2.582027682147123,1,2.0,1
274,exeggutor,ponyta,earthquake,flare-blitz,1.095435684647303,0.7719335347432024,0.32350214990410064,1,2.0,1
275,exeggutor,slowpoke,giga-drain,signal-beam,2.2009345794392523,0.4954682779456193,1.705466301493633,1,3.0,2
276,exeggutor,slowbro,giga-drain,signal-beam,1.2643504531722054,0.9788519637462235,0.2854984894259819,1,2.0,1
277,exeggutor,magnemite,earthquake,signal-beam,2.282722513089005,0.9425981873111783,1.3401243257778268,1,2.0,1
278,exeggutor,magneton,earthquake,signal-beam,1.4273858921161826,1.148036253776435,0.2793496383397476,1,1.0,0
279,exeggutor,farfetchd,future-sight,brave-bird,0.8914285714285715,0.8097734138972809,0.0816551575312906,2,2.0,0
280,exeggutor,doduo,future-sight,lunge,1.550710900473934,0.8338368580060423,0.7168740424678915,1,2.0,1
281,exeggutor,seel,giga-drain,megahorn,1.7269372693726937,0.5329305135951661,1.1940067557775276,1,2.0,1
282,exeggutor,dewgong,giga-drain,megahorn,1.1355140186915889,0.7444108761329304,0.3911031425586584,1,2.0,1
283,exeggutor,grimer,future-sight,poison-jab,1.6983388704318938,0.5891238670694864,1.1092150033624075,1,2.0,1
284,exeggutor,shellder,giga-drain,twineedle,4.723880597014926,0.4350453172205438,4.288835279794382,1,3.0,2
285,exeggutor,cloyster,giga-drain,signal-beam,2.70746887966805,0.8580060422960725,1.8494628373719775,1,2.0,1
286,exeggutor,gastly,future-sight,sludge-wave,3.259701492537314,0.9335347432024169,2.326166749334897,1,2.0,1
287,exeggutor,haunter,future-sight,sludge-wave,2.0675324675324678,1.051359516616314,1.0161729509161537,1,1.0,0
288,exeggutor,gengar,future-sight,sludge-wave,1.4344827586206899,1.1601208459214503,0.2743619126992396,1,1.0,0
289,exeggutor,onix,grass-knot,brutal-swing,6.540284360189573,0.1933534743202417,6.346930885869331,1,6.0,5
290,exeggutor,drowzee,wood-hammer,signal-beam,0.8733908045977011,0.5196374622356495,0.3537533423620516,2,2.0,0
291,exeggutor,krabby,giga-drain,x-scissor,4.723880597014926,0.9909365558912386,3.7329440411236874,1,2.0,1
292,exeggutor,kingler,giga-drain,x-scissor,2.402390438247012,1.1842900302114803,1.2181004080355318,1,1.0,0
293,exeggutor,voltorb,earthquake,signal-beam,1.2760180995475112,0.6163141993957704,0.6597039001517409,1,2.0,1
294,exeggutor,electrode,earthquake,signal-beam,0.8352490421455939,0.8217522658610272,0.013496776284566692,2,2.0,0
295,exeggutor,exeggcute,sludge-bomb,sludge-bomb,1.3256704980842913,0.39274924471299094,0.9329212533713003,1,3.0,2
296,exeggutor,cubone,giga-drain,flamethrower,2.5020746887966805,0.29607250755287007,2.2060021812438104,1,4.0,3
297,exeggutor,marowak,giga-drain,throat-chop,1.603448275862069,0.39274924471299094,1.210699031149078,1,3.0,2
298,exeggutor,hitmonlee,psycho-cut,lunge,1.1825726141078838,1.1117824773413898,0.07079013676649404,1,1.0,0
299,exeggutor,hitmonchan,future-sight,poison-jab,1.1352697095435687,0.4954682779456193,0.6398014315979493,1,3.0,2
300,exeggutor,lickitung,giga-drain,belch,0.6869158878504673,0.4157099697885196,0.2712059180619477,2,3.0,1
301,exeggutor,koffing,future-sight,belch,2.497737556561086,0.6235649546827795,1.8741726018783065,1,2.0,1
302,exeggutor,weezing,future-sight,belch,1.4612546125461254,0.8193353474320242,0.6419192651141012,1,2.0,1
303,exeggutor,rhyhorn,giga-drain,megahorn,5.651162790697675,0.8628398791540784,4.788322911543596,1,2.0,1
304,exeggutor,rhydon,giga-drain,megahorn,3.717948717948718,1.2350453172205436,2.4829034007281745,1,1.0,0
305,exeggutor,chansey,wood-hammer,flamethrower,0.9704758190327613,0.2719033232628399,0.6985724957699213,2,4.0,2
306,exeggutor,tangela,sludge-bomb,sludge-bomb,1.3874538745387455,0.5861027190332326,0.8013511555055128,1,2.0,1
307,exeggutor,kangaskhan,giga-drain,last-resort,0.594017094017094,0.5921450151057401,0.0018720789113538805,2,2.0,0
308,exeggutor,horsea,giga-drain,signal-beam,4.723880597014926,0.7371601208459214,3.9867204761690043,1,2.0,1
309,exeggutor,seadra,giga-drain,signal-beam,2.599601593625498,0.9425981873111783,1.6570034063143195,1,2.0,1
310,exeggutor,goldeen,giga-drain,megahorn,2.6103896103896105,0.7190332326283987,1.8913563777612117,1,2.0,1
311,exeggutor,seaking,giga-drain,megahorn,1.3903654485049834,0.9220543806646525,0.46831106784033094,1,2.0,1
312,exeggutor,staryu,giga-drain,signal-beam,2.798507462686567,0.7371601208459214,2.0613473418406456,1,2.0,1
313,exeggutor,starmie,giga-drain,signal-beam,1.5344827586206897,0.9788519637462235,0.5556307948744662,1,2.0,1
314,exeggutor,electabuzz,earthquake,signal-beam,0.9446494464944649,0.9425981873111783,0.0020512591832866356,2,2.0,0
315,exeggutor,magikarp,giga-drain,hydro-pump,5.941988950276243,0.045317220543806644,5.896671729732436,1,23.0,22
316,exeggutor,lapras,grass-knot,megahorn,0.9650872817955112,0.8628398791540784,0.10224740264143273,2,2.0,0
317,exeggutor,ditto,giga-drain,,1.3101265822784811,,1.3101265822784811,1,,-1
318,exeggutor,eevee,giga-drain,last-resort,0.9860557768924303,0.38368580060422963,0.6023699762882007,2,3.0,1
319,exeggutor,omanyte,giga-drain,ice-beam,5.331753554502369,0.5377643504531722,4.793989204049197,1,2.0,1
320,exeggutor,omastar,giga-drain,ice-beam,3.3309608540925266,0.6646525679758308,2.6663082861166956,1,2.0,1
321,exeggutor,kabuto,giga-drain,leech-life,6.492537313432836,1.1782477341389728,5.314289579293863,1,1.0,0
322,exeggutor,kabutops,giga-drain,leech-life,3.586206896551724,1.595166163141994,1.9910407334097302,1,1.0,0
323,exeggutor,aerodactyl,giga-drain,dual-wingbeat,0.7325581395348837,0.6090634441087613,0.12349469542612235,2,2.0,0
324,exeggutor,dratini,future-sight,flamethrower,1.1443946188340808,0.34441087613293053,0.7999837427011502,1,3.0,2
325,exeggutor,dragonair,future-sight,flamethrower,0.7513307984790876,0.44108761329305135,0.3102431851860362,2,3.0,1
326,cubone,charmander,earthquake,overheat,1.3013698630136987,0.6307053941908713,0.6706644688228274,1,2.0,1
327,cubone,charmeleon,earthquake,overheat,0.8988326848249028,0.7900414937759336,0.10879119104896917,2,2.0,0
328,cubone,caterpie,flamethrower,bug-bite,1.0129870129870129,0.14107883817427386,0.8719081748127391,1,8.0,7
329,cubone,metapod,flamethrower,bug-bite,0.8547717842323651,0.11203319502074689,0.7427385892116182,2,9.0,7
330,cubone,weedle,flamethrower,bug-bite,1.0588235294117647,0.15352697095435686,0.9052965584574079,1,7.0,6
331,cubone,kakuna,flamethrower,bug-bite,0.8917748917748918,0.12863070539419086,0.7631441863807009,2,8.0,6
332,cubone,pidgey,ice-beam,air-slash,0.7601809954751131,0.3689626556016598,0.3912183398734533,2,3.0,1
333,cubone,pidgeotto,ice-beam,air-slash,0.4943820224719101,0.4709128630705395,0.02346915940137062,3,3.0,0
334,cubone,rattata,brick-break,last-resort,0.8159203980099502,0.4896265560165975,0.3262938419933527,2,3.0,1
335,cubone,spearow,thunder-punch,return,0.8235294117647058,0.3775933609958506,0.44593605076885523,2,3.0,1
336,cubone,ekans,earthquake,giga-drain,1.3364928909952607,0.6846473029045643,0.6518455880906964,1,2.0,1
337,cubone,pikachu,earthquake,surf,1.4218009478672986,0.6390041493775933,0.7827967984897053,1,2.0,1
338,cubone,sandshrew,ice-beam,earthquake,0.7717842323651453,0.43983402489626555,0.3319502074688797,2,3.0,1
339,cubone,nidoran-f,earthquake,ice-beam,0.9920318725099602,0.5477178423236515,0.44431403018630866,2,2.0,0
340,cubone,nidorina,earthquake,ice-beam,0.7366548042704626,0.6887966804979253,0.04785812377253729,2,2.0,0
341,cubone,nidoran-m,earthquake,ice-beam,1.2875536480686696,0.5477178423236515,0.7398358057450181,1,2.0,1
342,cubone,nidorino,earthquake,ice-beam,0.8897338403041825,0.6887966804979253,0.20093715980625715,2,2.0,0
343,cubone,vulpix,earthquake,energy-ball,1.3824884792626728,0.6390041493775933,0.7434843298850795,1,2.0,1
344,cubone,jigglypuff,iron-head,ice-beam,0.8549865229110511,0.5975103734439834,0.25747614946706776,2,2.0,0
345,cubone,zubat,thunder-punch,giga-drain,0.7420814479638009,0.5726141078838174,0.16946734007998354,2,2.0,0
346,cubone,paras,flamethrower,giga-drain,1.1753554502369667,1.120331950207469,0.05502350002949785,1,1.0,0
347,cubone,diglett,earthquake,earth-power,1.2484472049689441,0.37344398340248963,0.8750032215664545,1,3.0,2
348,cubone,dugtrio,earthquake,earthquake,0.6113744075829384,0.5518672199170125,0.05950718766592589,2,2.0,0
349,cubone,meowth,brick-break,last-resort,0.7420814479638009,0.4149377593360996,0.3271436886277013,2,3.0,1
350,cubone,mankey,earthquake,close-combat,0.7375565610859729,0.5518672199170125,0.1856893411689604,2,2.0,0
351,cubone,growlithe,earthquake,burn-up,1.099601593625498,0.8879668049792531,0.21163478864624485,1,2.0,1
352,cubone,abra,earthquake,energy-ball,1.3717277486910995,1.1452282157676348,0.2264995329234647,1,1.0,0
353,cubone,tentacool,earthquake,surf,1.4796380090497738,0.9585062240663901,0.5211317849833838,1,2.0,1
354,cubone,geodude,earth-power,earthquake,1.262443438914027,0.4605809128630705,0.8018625260509566,1,3.0,2
355,cubone,graveler,earth-power,earthquake,0.848605577689243,0.5352697095435685,0.3133358681456746,2,2.0,0
356,cubone,ponyta,earthquake,overheat,0.995850622406639,0.670539419087137,0.32531120331950203,2,2.0,0
357,cubone,magnemite,earthquake,steel-beam,2.073298429319372,0.8262448132780082,1.2470536160413637,1,2.0,1
358,cubone,magneton,earthquake,steel-beam,1.2946058091286308,1.0082987551867222,0.2863070539419086,1,1.0,0
359,cubone,doduo,ice-beam,return,0.7962085308056872,0.4979253112033195,0.2982832196023677,2,3.0,1
360,cubone,grimer,earthquake,giga-drain,0.8571428571428571,0.6846473029045643,0.17249555423829277,2,2.0,0
361,cubone,gastly,earthquake,giga-drain,1.8059701492537314,1.3817427385892116,0.42422741066451986,1,1.0,0
362,cubone,onix,earth-power,earth-power,1.009478672985782,0.34024896265560167,0.6692297103301804,1,3.0,2
363,cubone,voltorb,earthquake,tera-blast,1.167420814479638,0.3070539419087137,0.8603668725709244,1,4.0,3
364,cubone,electrode,earthquake,tera-blast,0.7586206896551724,0.4066390041493776,0.3519816855057948,2,3.0,1
365,cubone,koffing,earth-power,flamethrower,0.9638009049773756,0.3651452282157676,0.598655676761608,2,3.0,1
366,cubone,weezing,earth-power,dark-pulse,0.5645756457564576,0.512863070539419,0.05171257521703854,2,2.0,0
367,cubone,rhyhorn,earth-power,earthquake,0.9269102990033222,0.4854771784232365,0.4414331205800857,2,3.0,1
368,cubone,chansey,brick-break,ice-beam,0.5865834633385335,0.4979253112033195,0.088658152135214,2,3.0,1
369,cubone,electabuzz,earthquake,psychic,0.8634686346863468,0.5269709543568465,0.33649768032950034,2,2.0,0
370,cubone,magikarp,earth-power,hydro-pump,0.9668508287292817,0.34356846473029046,0.6232823639989913,2,3.0,1
371,cubone,ditto,earthquake,,0.5569620253164557,,0.5569620253164557,2,,-2
372,cubone,eevee,brick-break,last-resort,0.5179282868525896,0.47717842323651455,0.04074986361607508,2,3.0,1
373,cubone,jolteon,earthquake,hyper-voice,0.8302583025830258,0.5975103734439834,0.2327479291390424,2,2.0,0
374,cubone,kabuto,earth-power,surf,1.0597014925373134,1.033195020746888,0.026506471790425312,1,1.0,0
375,marowak,charmander,earthquake,overheat,1.8630136986301369,0.40459770114942534,1.4584159974807116,1,3.0,2
376,marowak,charmeleon,earthquake,overheat,1.284046692607004,0.5088122605363985,0.7752344320706055,1,2.0,1
377,marowak,charizard,rock-slide,overheat,0.7111111111111111,0.6559386973180077,0.05517241379310345,2,2.0,0
378,marowak,caterpie,flamethrower,bug-bite,1.1861471861471862,0.11494252873563218,1.071204657411554,1,9.0,8
379,marowak,metapod,flamethrower,bug-bite,1.004149377593361,0.09195402298850575,0.9121953546048552,1,11.0,10
380,marowak,butterfree,stone-edge,giga-drain,1.1310344827586207,0.8160919540229885,0.3149425287356322,1,2.0,1
381,marowak,weedle,flamethrower,bug-bite,1.239819004524887,0.12643678160919541,1.1133822229156916,1,8.0,7
382,marowak,kakuna,flamethrower,bug-bite,1.0476190476190477,0.10344827586206896,0.9441707717569787,1,10.0,9
383,marowak,beedrill,fire-punch,giga-drain,0.7970479704797048,0.4827586206896552,0.3142893497900496,2,3.0,1
384,marowak,pidgey,thunder-punch,return,0.9773755656108597,0.25287356321839083,0.7245020023924689,2,4.0,2
385,marowak,pidgeotto,thunder-punch,return,0.6441947565543071,0.3103448275862069,0.33384992896810023,2,4.0,2
386,marowak,pidgeot,thunder-punch,air-slash,0.44299674267100975,0.39,0.05299674267100973,3,3.0,0
387,marowak,rattata,brick-break,last-resort,1.1741293532338308,0.3946360153256705,0.7794933379081603,1,3.0,2
388,marowak,raticate,brick-break,last-resort,0.6454183266932271,0.5287356321839081,0.11668269450931901,2,2.0,0
389,marowak,spearow,thunder-punch,return,1.1764705882352942,0.3103448275862069,0.8661257606490873,1,4.0,3
390,marowak,fearow,thunder-punch,return,0.5608856088560885,0.42528735632183906,0.13559825253424945,2,3.0,1
391,marowak,ekans,earthquake,giga-drain,1.90521327014218,0.4482758620689655,1.4569374080732145,1,3.0,2
392,marowak,arbok,earthquake,giga-drain,1.103448275862069,0.632183908045977,0.47126436781609193,1,2.0,1
393,marowak,pikachu,earthquake,surf,2.0331753554502368,0.41379310344827586,1.619382252001961,1,3.0,2
394,marowak,raichu,earthquake,surf,1.3103448275862069,0.6513409961685823,0.6590038314176245,1,2.0,1
395,marowak,sandshrew,ice-beam,earthquake,0.9045643153526971,0.36015325670498083,0.5444110586477162,2,3.0,1
396,marowak,sandslash,ice-beam,earthquake,0.4948453608247423,0.4521072796934866,0.04273808113125571,3,3.0,0
397,marowak,nidoran-f,earthquake,ice-beam,1.4223107569721116,0.3524904214559387,1.069820335516173,1,3.0,2
398,marowak,nidorina,earthquake,ice-beam,1.0462633451957295,0.4444444444444444,0.6018189007512851,1,3.0,2
399,marowak,nidoqueen,earthquake,surf,0.7476635514018691,0.5593869731800766,0.18827657822179256,2,2.0,0
400,marowak,nidoran-m,earthquake,ice-beam,1.8412017167381973,0.3524904214559387,1.4887112952822585,1,3.0,2
401,marowak,nidorino,earthquake,ice-beam,1.2661596958174905,0.4444444444444444,0.8217152513730461,1,3.0,2
402,marowak,nidoking,earthquake,surf,0.8712871287128713,0.6206896551724138,0.25059747354045747,2,2.0,0
403,marowak,clefairy,iron-head,ice-beam,0.9345195729537368,0.47509578544061304,0.45942378751312374,2,3.0,1
404,marowak,vulpix,earthquake,energy-ball,1.976958525345622,0.41379310344827586,1.5631654218973463,1,3.0,2
405,marowak,ninetales,earthquake,energy-ball,0.9407665505226481,0.5977011494252874,0.3430654010973607,2,2.0,0
406,marowak,jigglypuff,iron-head,ice-beam,1.2264150943396226,0.3831417624521073,0.8432733318875153,1,3.0,2
407,marowak,zubat,thunder-punch,giga-drain,1.0678733031674208,0.367816091954023,0.7000572112133978,1,3.0,2
408,marowak,paras,fire-punch,giga-drain,1.6303317535545023,0.7241379310344828,0.9061938225200196,1,2.0,1
409,marowak,parasect,fire-punch,giga-drain,0.9961685823754789,0.896551724137931,0.09961685823754785,2,2.0,0
410,marowak,venonat,fire-punch,giga-drain,0.7049808429118773,0.4482758620689655,0.2567049808429118,2,3.0,1
411,marowak,diglett,earthquake,earthquake,1.795031055900621,0.2796934865900383,1.5153375693105828,1,4.0,3
412,marowak,dugtrio,earthquake,earthquake,0.8720379146919431,0.4521072796934866,0.41993063499845656,2,3.0,1
413,marowak,meowth,brick-break,last-resort,1.0678733031674208,0.3371647509578544,0.7307085522095664,1,3.0,2
414,marowak,persian,brick-break,last-resort,0.5977859778597786,0.47126436781609193,0.12652161004368667,2,3.0,1
415,marowak,psyduck,thunder-punch,surf,0.7883817427385892,0.7586206896551724,0.02976105308341681,2,2.0,0
416,marowak,mankey,earthquake,close-combat,1.0633484162895928,0.4521072796934866,0.6112411365961061,1,3.0,2
417,marowak,primeape,earthquake,close-combat,0.5904059040590406,0.5632183908045977,0.027187513254442908,2,2.0,0
